链接,文本内容
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58337.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 高血糖素
高血糖素
www.cnkang.com
2007-3-5  中华康网
俗称:
升血糖素;胰高血糖素 ,高血糖素
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
本品现主要用于低血糖症，在一时不能口服或静注葡萄糖时特别有用。不过，通常低血糖时仍应首选葡萄糖。近来亦用于心原性休克。
【用量用法】
肌注、皮下注射或静注，用于低血糖症，每次０．５～１．０ｍｇ，５分钟左右即可见效。如２０分钟仍不见效，则应尽快应用葡萄糖。用于心原性休克，连续静脉输注，每小时１～１２ｍｇ。
【注意事项】
1.如对危急病例仅怀疑低血糖而尚未肯定时，不可代替葡萄糖静注。 2.使用本品后，一俟低血糖昏迷病人恢复知觉，即应给予葡萄糖（如可能，最好口服），以防再次陷入昏迷。 3.用本品时，需警惕血糖过高，有时可见低血钾。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58336.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 胰岛素
胰岛素
www.cnkang.com
2007-3-5  中华康网
俗称:
普通胰岛素;胰激素;因苏林;正规胰岛素 ,短效胰岛素,胰岛素
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】 促进血循环中葡萄糖进入肝细胞、肌细胞、脂肪细胞及其他组织细胞合成糖原使血糖降低，促进脂肪及蛋白质的合成。
【适应症】
主要用于糖尿病，特别是胰岛素依赖型糖尿病： 1.重型、消瘦、营养不良者； 2.轻、中型经饮食和口服降血糖药治疗无效者； 3.合并严重代谢紊乱（如酮症酸中毒、高渗性昏迷或乳酸酸中毒）、重度感染、消耗性疾病（如肺结核、肝硬变）和进行性视网膜、肾、神经等病变以及急性心肌梗塞、脑血管意外者； 4.合并妊娠、分娩及大手术者。也可用于纠正细胞内缺钾。
【用量用法】
一般为皮下注射，１日３～４次。早餐前的１次用量最多。午餐前次之，晚餐前又次之，夜宵前用量最少。有时肌注。静注只有在急症时（如糖尿病性昏迷）才用。因病人的胰岛素需要量受饮食热量和成分、病情轻重和稳定性、体型胖瘦、体力活动强度、胰岛素抗体和受体的数目和亲和力等因素影响，使用剂量应个体化。可按病人尿糖多少确定剂量，一般２４小时尿中每２～４ｇ糖需注射１个单位。中型糖尿病人，每日需要量约为５～４０单位，于每次餐前３０分钟注射（以免给药后发生血糖过低症）。较重病人用量在４０单位以上。对糖尿病性昏迷，用量在１００单位左右，与葡萄糖（５０～１００ｇ）一同静脉注射。此外，小量（５～１０单位）尚可用于营养不良、消瘦、顽固性
妊娠呕吐
、肝硬变初期（同时注射葡萄糖）。
【注意事项】
1.胰岛素过量可使血糖过低。其症状视血糖降低的程度和速度而定，可出现饥饿感、精神不安、脉搏加快、瞳孔散大、焦虑、头晕、共济失调、震颤、昏迷，甚至惊厥。必须及时给予食用糖类。出现低血糖休克时，静注５０％葡萄糖溶液５０ｍｌ。必要时，再静滴５％葡萄糖液。注意必须将低血糖性昏迷与严重酮体血症相鉴别。有时在低血糖后可出现反跳性高血糖，即Ｓｏｍｏｇｙｉ反应。若睡前尿糖阴性，而次晨尿糖强阳性，参考使用胰岛素剂量，应想到夜间可能有低血糖症，此时应试行减少胰岛素剂量，切勿再加大胰岛素剂量。 2.为了防止血糖突然下降，来不及呼救而失去知觉，应给每一病人随身记有病情及用胰岛素情况的卡片，以便不失时机及时抢救处理。 3.注射部位可有皮肤发红、皮下结节和皮下脂肪萎缩等局部反应。故需经常更换注射部位。 4.少数可发生荨麻疹等，偶有过敏性休克（可用肾上腺素抢救）。 5.极少数病人可产生胰岛素耐受性：即在没有酮症酸中毒的情况下，每日胰岛素需用量高于２００单位。其主要原因可能为感染、使用皮质激素或体内存在有胰岛素抗体，能和胰岛素结合。此时可更换用不同动物种属的制剂或加服口服降血糖药。 6.低血糖、肝硬变、溶血性黄疸、胰腺炎、肾炎等病人忌用。 7.注射液中多含有防腐剂，一般不宜用于静注。静注宜用针剂安瓿胰岛素制剂。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58334.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 单组分猪胰岛素
单组分猪胰岛素
www.cnkang.com
2007-3-5  中华康网
俗称:
单组分猪胰岛素　，单组分中性胰岛素
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【作用与特点】本品经分子筛和离子层析法所得结晶或纯化的猪胰岛素单组分中性溶液，与酸性可溶性胰岛素相比较，可更好保持其活性，疗效更确实，局部组织反应减少。因由于猪胰岛素的抗原性较弱以及其纯度高，故变态反应及其他不良反应也减少。其作用及应用同胰岛素，特别适用于糖尿病昏迷和前驱昏迷、施行手术的糖尿病患者和怀孕的糖尿病患者的急救。其用量根据病情确定。
本品过量也可引起低血糖反应。由应用胰岛素改用本品时，须减少用量。可在改用后立即减少，或在数日或数周内逐渐减少剂量。如1日用量超过100单位的病人，需住院调整剂量。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58333.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 低精蛋白胰岛素
低精蛋白胰岛素
www.cnkang.com
2007-3-5  中华康网
俗称:
低精锌胰岛素;中效胰岛素;中性精蛋白锌胰岛素 ,低精蛋白锌胰岛素,低精蛋白胰岛素
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
用于一般中、轻度糖尿病。治疗重度糖尿病需与正规胰岛素合用，使作用出现快而维持时间长。也可与长效类胰岛素制剂合用，以延长作用时间。对于血糖波动较大，不易控制的病人适合选用本品。
【用量用法】
皮下注射，每日早餐前半小时注射１次，一般从小剂量开始，用量视病情而定。如每日用量超过４０单位者，应分２次注射。
【注意事项】
1.用药过量或注射后未按规定时间进食，可表现为饥饿感、心悸、心动过速、出汗、震颤，甚至惊厥及昏迷等低血糖反应。可口服糖水，昏迷者应静注高渗葡萄糖液直至清醒。本品引起低血糖反应常发生于皮下注射后８～１２小时，初次用药尤需注意。 2.可因制剂不纯而引起过敏反应，如荨麻疹与紫癜。偶有引起过敏性休克，其处理方法同胰岛素。 3.因作用缓慢，不能用于抢救糖尿病性昏迷。 4.产生抗体而发生耐药性时，则需要更换制剂。 5.本品静置后可分为两层，皮下注射前必须摇匀。注射器消毒时不要用碱性物质。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58331.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 珠蛋白锌胰岛素
珠蛋白锌胰岛素
www.cnkang.com
2007-3-5  中华康网
俗称:
血球蛋白锌胰岛素 ，珠蛋白锌胰岛素
药物简介
类  别：胰岛激素及影响血糖药
简  介：
【适应症】
本品是胰岛素、珠蛋白（从牛血红蛋白中获得）和氯化锌结合而制成的灭菌透明溶液。 适应症 本品能促进肝糖原和肌糖原的合成，并能促进葡萄糖转变为脂肪，抑制糖原分解和糖异生，因而能使血糖降低。
【注意事项】
1.变态反应：胰岛素治疗的病人虽产生抗胰岛素的ＩｇＥ和ＩｇＧ抗体，但极少发生严重的变态反应。一般认为局部反应是某些制剂中非胰岛素物质或大分子量物质造成，数月后反应会自动消退。 2.本品因作用缓慢不能用于糖尿病病人昏迷抢救。 3.本品不能与碱性物质接触。 4.如用量过大或不能按时服用糖类引起血糖过低，甚至低血糖休克时，可静注５０％葡萄糖液。必要时，再滴注５％葡萄糖液，亦可皮下注射０．１％肾上腺素１ｍｌ。 5.本品不宜与其他胰岛素制剂混合应用。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58329.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 半慢胰岛素锌混悬液
半慢胰岛素锌混悬液
www.cnkang.com
2007-3-5  中华康网
俗称:
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】 类同正规胰岛素，作用开始在皮下注射６０分钟后，高 峰在４～６小时，可持续１２～１６小时。
【用量用法】 皮下注射，１日２次。餐前半小时注射，自小剂量开始，根据血糖和尿糖水平调整用量。
【注意事项】
1.类同低精蛋白锌胰岛素。 2.本品切勿静脉注射，故不宜用于糖尿病酮症酸中毒、非酮症高渗性昏迷。 3.本品混悬液是中性，故可与其他胰岛素锌混悬液任意混合，各保持其作用特点。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58327.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 慢胰岛素锌混悬液
慢胰岛素锌混悬液
www.cnkang.com
2007-3-5  中华康网
俗称:
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
本品为３０％无定形的半慢胰岛素锌和７０％结晶性极慢胰岛素锌粒子组成的混悬液，作用类同低精蛋白锌胰岛素。作用在２～３小时开始，高峰在８～１２小时，持续１８～２４小时。
【用量用法】
皮下注射，１日１～２次，餐前半小时注射。自小剂量开始，根据血糖和尿糖水平调整用量。用前摇匀。
【注意事项】
1.类同低精蛋白锌胰岛素。 2.切勿静脉注射。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58326.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 特慢胰岛素锌混悬液
特慢胰岛素锌混悬液
www.cnkang.com
2007-3-5  中华康网
俗称:
药物简介
类  别：胰岛激素及影响血糖药
简  介：
【适应症】
类同精蛋白锌胰岛素。皮下注射后５～７小时发挥作用，高峰在１６～１８小时，持续３０～３６小时。因作用出现慢，有时可加用正规胰岛素。
【用量用法】 皮下注射，１日１次。餐前半小时注射。根据血糖和尿糖水平调整用量，用前摇匀。
【注意事项】
1.类同低精蛋白锌胰岛素。 2.切勿静脉注射。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58325.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 甲苯磺丁脲
甲苯磺丁脲
www.cnkang.com
2007-3-5  中华康网
俗称:
丁基对位甲基磺脲;甲苯磺胺丁脲;甲苯磺丁脲 ,甲糖宁，雷司的浓 ,甲磺丁脲
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
一般用于成年后发病，单用饮食控制无效，而胰岛功能尚存的轻、中度糖尿病病人。一般认为每日胰岛素需要量在２５～４０单位以上者多无效。对胰岛素有抗药性者，可加用本品。对幼年型糖尿病、代谢已有严重障碍的重症病例（胰岛素依赖型病人），尤其是酸中毒昏迷的病例则无效，故不能完全代替胰岛素。此外，本品可用于胰岛
肿瘤
的诊断。
【用量用法】
口服：每次１ｇ，第１、２日每日３次；第３日开始１日３次，每次０．５ｇ的维持量。病情好转后，用量可酌减。胰岛
肿瘤
的诊断，可静注１ｇ甲苯磺丁脲钠盐（溶于２０ｍｌ等渗盐水中），２分钟内即可见血糖下降，维持３小时左右。此反应特异，故可用作诊断。但必须注意以防止严重低血糖的后果。
【注意事项】
1.本品不宜用于肝肾功能不全、经受较大外科手术、孕妇及对本品有过敏史的病人。 2.有时引起腹胀、腹痛、厌食、恶心、呕吐等胃肠道反应，可在饭后服药，并从小剂量开始，加服抗酸剂可减轻或防止这些症状。其他的不良反应有过敏（皮肤红斑或荨麻疹）、白细胞减少、粒细胞缺乏、血小板减少、低血糖等，应立即停药，并予以处理。 3.用药期间需定期检查血象和肝功能。 4.有酮倾向病人禁用本类药物。对胰岛素依赖的青、幼年型糖尿病不宜用。 5.剂量因人而异，开始时每次５００ｍｇ，每日２次，以后逐渐调整至最低维持量。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58324.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 醋磺己脲
醋磺己脲
www.cnkang.com
2007-3-5  中华康网
俗称:
乙酰磺环己脲 ，醋磺己脲
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
降血糖作用同甲苯磺丁脲。此外，有促进肾排泄尿酸的作用，用于糖尿病伴有痛风者。在肝内代谢后经肾排出，其作用可持续１２～１８小时。
【用量用法】
口服：成人１日量０．２５～１．５ｇ，分１－２次服用。开始时１日０．２５～０．５ｇ，早餐前１次服，以后根据病情调整剂量。
【注意事项】
同甲苯磺丁脲，还可引起乳房痛。其不良反应率低，停药后可逆转。偶可有相对严重的低血糖反应。因活性代谢物经肾脏排出，故肾功能障碍的病人应避免用此药。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58323.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 格列本脲
格列本脲
www.cnkang.com
2007-3-5  中华康网
俗称:
格列本脲 ,优降糖 ,达安疗，达安宁，乙磺己脲，优格鲁康，氯磺环己脲
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】为第二代磺脲类药，有较强的降低血糖作用,其降糖作用较d-860强100倍 。治疗后空腹血糖较餐后血糖下降明显，分别减少约35%，及21%以下。
【适应症】 用于轻、中型、稳定型糖尿病病人。 适用于非胰岛素依赖型糖尿病病情较重者。
【用量用法】
开始每日１次服２．５ｍｇ，以后逐渐递增，但每日不超过１５ｍｇ，分２次服。维持量为每日２．５ｍｇ～５ｍｇ。
【不良反应】
①低血糖，轻则立即服糖水或进食可缓解，重则需静脉滴注葡萄糖。
②偶可引起胆汁郁积型黄疸。皮疹或血象改变如白细胞和血小板减少。
【注意事项】
1.少数病人有胃肠道不适、发热、皮肤过敏及低血糖症状，应减量或停药。 2.肝功能不全者慎用。 3.严重代偿失调性酸中毒、糖尿病性昏迷、肾功能不全、糖尿病酮症以及青年、儿童病人和妊娠者不宜应用。 4.此药有轻度利尿作用。 5.胰岛素依赖型糖尿病合并急性并发症、妊娠及肝肾功能不良者禁用。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58321.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 格列吡嗪
格列吡嗪
www.cnkang.com
2007-3-5  中华康网
俗称:
吡磺环己脲;减糖尿;美比达 ，格列吡嗪，美吡达， 灭糖尿，瑞易宁，利糖妥，格列甲嗪，格列匹散得,优特灵,思乐克
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】 其降糖作用与格列本脲相比，格列吡嗪降低餐后高血糖作用明显。
【适应症】
本品主要用于单用饮食控制治疗未能达到良好效果的轻、中度非胰岛素依赖型病人；过去虽用胰岛素治疗，但每日需要量在３０～４０单位以下者；对无症状病人，在饮食控制基础上仍有显著高血糖；对胰岛素有抗药者可加用本品。本药治疗有效率约８７％。
【用量用法】
治疗成年型糖尿病的剂量因人而异，应根据定期测定尿糖和血糖调整剂量。一般１日２．５～３０ｍｇ，先从小量开始，餐前３０分钟服用。１日剂量超过１５ｍｇ时，应分成２～３次，餐前服用。
【注意事项】
1.对本品过敏者禁用。 2.对大多数胰岛素依赖型糖尿病、有酮症倾向、合并严重感染及伴有肝肾功能不全者禁用。 3.本品无严重不良反应，仅约１．５％病人因不良反应而停药。 4.１．０％～３．７％的病人有胃肠道反应，１．４％病人有皮疹。 5.其降糖作用可因水杨酸、磺胺类、双香豆素、单胺氧化酶抑制剂、保泰松、氯胺苯醇、环磷酰胺、丙磺舒而增强，也会因下列药物而减弱，如肾上腺素、皮质类固醇、噻嗪类利尿剂。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58319.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 格列齐特
格列齐特
www.cnkang.com
2007-3-5  中华康网
俗称:
达美康;甲磺吡脲;甲磺双环脲 ,格列齐特,优哒灵，来克胰，甲磺格脲
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】
①降血糖作用比较缓和。
②减少血小板粘附与聚集，降低血栓素水平，增加内皮细胞纤维蛋白溶酶原活性，从而增加纤维蛋白降解能力，减慢微血管内皮细胞的纤维增生。
③适用于非胰岛素依赖型糖尿病患者，尤其合并微血管病变者。
【适应症】 用于成年型糖尿病、糖尿病伴有肥胖症者或伴有血管病变者。
【用量用法】 口服，１次８０ｍｇ。开始时１日２次，连服２～３周，然后根据血糖和尿糖调整用量。剂量范围１日８０～２４０ｍｇ。
【不良反应】
大多数患者对本品耐受良好。最常见的副作用是胃肠道症状，如腹痛、恶心、头晕与皮疹。低血糖发生少而轻。
【注意事项】
1.妊娠妇女禁用。 2.服用本药期间应经常检查血象。 3.肾功能不良者慎用。 4.幼年型糖尿病、伴有酮症糖尿病、糖尿病性昏迷等，均需要注射胰岛素，不能单独应用本品。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58318.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 格列喹酮
格列喹酮
www.cnkang.com
2007-3-5  中华康网
俗称:
环甲苯脲，克罗龙;喹磺环己酮 ,糖适平，糖肾平 ,格列喹酮
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【适应症】
单纯饮食治疗不能理想控制的中老年非胰岛素依赖型（即Ⅱ型）糖尿病，尤其适用于Ⅱ型糖尿病人伴肾功能不良者，６０岁以上糖尿病人，用其他口服糖尿病药反复发生低血糖者，仅需用小剂量口服药来控制餐后高血糖者，可与中效或长效胰岛素联合使用，口服糖尿病药继发性失效者，其他磺料类药疗效不佳者仍可试换用本品。
【用量用法】
口服：每日剂量１５～１２０ｍｇ，于餐前服用。通常每日剂量３０ｍｇ以内者，于早晨１次服用。更大剂量应分早、晚服用。最大单次剂量不应超过６０ｍｇ，每日３次用药效果更佳。
【注意事项】
1.一般对本品耐受良好，极少数人有皮肤过敏反应，胃肠道反应、轻度低血糖反应及血液系统方面的改变。 2.胰岛素依赖型、糖尿病昏迷前期、糖尿病合并酸中毒或酮症、对磺胺类药物过敏，妊娠糖尿病禁用。 3.严重肾损害者慎用。驾驶员和从事紧张工作者慎用。 4.治疗中若有不适如低血糖、发热、皮疹、恶心等或用药过程中怀孕应从速就医。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200703/58317.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 苯乙双胍
苯乙双胍
www.cnkang.com
2007-3-5  中华康网
俗称:
苯乙米胍;降糖灵 ,苯乙双胍,苯乙福明
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】 促进肌肉细胞对葡萄糖的摄取和糖酵解，减少肝脏产生葡萄糖而起抗高血糖作用。
【适应症】
可用于成人非胰岛素依赖型糖尿病及部分胰岛素依赖型糖尿病。对于经磺山料类治疗无效的多数幼年型糖尿病、瘦型糖尿病，应用本品后亦可降低血糖，减少血糖波动性。治疗成年型及稳定型糖尿病，可与磺山料类合用，效果较两药单用为佳。对一些不稳定型或幼年型的糖尿病，可与胰岛素合用，较易控制血糖，可减少胰岛素用量。对肥胖型糖尿病者，尚可利用其抑制食欲及肠吸收葡萄糖而减轻体重。
【用量用法】
口服：常用量１日５０～２００ｍｇ，分３次服。开始时１次２５ｍｇ，１日２～３次，饭前服。可逐渐增至１日５０～１００ｍｇ。一般于服药１周后血糖即降低，但欲达到正常血糖水平，尚需继续用药３－４周。如与胰岛素或磺脲类合用时，剂量应根据病情作适当调整。
【注意事项】
1.胃肠道反应有厌食、恶心、呕吐、口中金属味等，服大剂量时可发生腹泻。 2.应用本品时，因组织中葡萄糖无氧酵解增加而产生大量乳酸，可引起严重的乳酸性酸血症，死亡率约５０％。肝、肾功能不全病人尤为危险，故禁用。 3.糖尿病伴酮症酸血症、昏迷、急性传染病、坏疽或进行手术等，均禁用本品，应改用胰岛素。 4.治疗过程中，尤其在开始调节剂量时，需密切观察，要防止发生低血糖、昏迷或酸血症。 5.糖尿病人昏迷禁用。 6.因本品能增强胰岛素的作用，比Ｄ８６０强１０倍。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/jsyg/ydd/200701/56432.html,"您的位置：
中华康网
>>
胰岛激素及其它影响血糖的药
>> 二甲双胍
二甲双胍
www.cnkang.com
2007-1-23  中华康网
俗称:迪化糖锭;降糖片;美迪康;新降糖片 ，盐酸二甲双胍，甲福明，格华止，立克糖，二甲双胍,美福明
药物简介
类  别：胰岛素及其他影响血糖药
简  介：
【药理作用】 促进肌肉细胞对葡萄糖的摄取和糖酵解，减少肝脏产生葡萄糖，而起抗高血糖作用。
【适应症】 用于轻症糖尿病。主要用于非胰岛素依赖型糖尿病，其中肥胖病人可作为首选药，对于胰岛素依赖型糖尿病亦可与胰岛素联合使用。
【用量用法】 口服：开始每次０．２５～０．５ｇ，１日３次，以后根据病情调整剂量，以免血糖过低。
【注意事项】
1.有恶心、呕吐、厌食、腹泻等胃肠道反应。 2.肝、肾功能不全者、糖尿病昏迷、急性发热者等忌用。 3.大剂量时可阻断三羧酸循环，导致丙酮酸在细胞内堆积，丙酮酸又部分转化为乳酸，可造成乳酸性酸中毒。由于糖利用不足，机体动用脂肪，故出现酮尿，肝、肾功能障碍者更易发生。 4.低氧血症、孕妇（通过胎盘影响胎儿发育）、糖尿病酮症酸中毒、充血性心衰病人忌用。
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/xy/jsyg/jzx/200701/56436.html,"您的位置：
中华康网
>>
甲状腺激素类药物
>> 甲状腺粉
甲状腺粉
www.cnkang.com
2007-1-23  中华康网
俗称:干甲状腺 ,甲状腺粉
药物简介
类  别：甲状腺用药
简  介：
【适应症】 临床上主要用于治疗呆小病、粘液性水肿及其它甲状腺功能减退症等。
【用量用法】
用于粘液性水肿：开始时口服１日不超过１５～３０ｍｇ，以后逐渐增加至１日９０～１８０ｍｇ。病情稳定后，改用维持量，每日６０～１２０ｍｇ，选用一个适合于长期应用的剂量。对呆小病：剂量随年龄而异，１岁以内１日８～１５ｍｇ，１～２岁为２０～４５ｍｇ，２岁以上为３０～１２０ｍｇ，均分３次服用。单纯性甲状腺肿：开始１日６０ｍｇ，逐渐增至１日１２０～１６０ｍｇ，疗程一般为３～６个月。
【注意事项】
1.长期过量可引起甲状腺功能亢进的临床表现，如心悸、手震颤、多汗、体重减轻、神经兴奋性升高和失眠。在老年人和心脏病者可发生心绞痛和心肌梗塞。可用β受体阻断药对抗，并立即停用本品。 2.可与苯妥英钠、乙酰水杨酸，双香豆素类及口服降血糖药与血浆蛋白产生竞争性结合，增加这些药物在血浆中的游离量，从而增强其作用，加重不良反应，甚至发生意外，需特别注意。 3.糠尿病、冠心病等病人忌用。
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/xy/jsyg/jzx/200701/56435.html,"您的位置：
中华康网
>>
甲状腺激素类药物
>> 左甲状腺素
左甲状腺素
www.cnkang.com
2007-1-23  中华康网
俗称:左旋甲状腺素 ,左甲状腺素,优甲乐,左甲状腺素钠
药物简介
类  别：甲状腺用药
简  介：
【适应症】
主要用于防治粘液性水肿、克汀病及其它甲状腺功能减退症（如基础代谢率过低的肥胖病及习惯性流产等），有时也用于粉刺、肢端动脉痉挛（雷诺病）和便秘的治疗。由于本品能抑制垂体促甲状腺素的释放，从而可用于治疗甲状腺癌，对乳腺癌、卵巢癌也有一定的疗效。
【用量用法】
粘液性水肿：每次口服０．１～０．２ｍｇ，每日３次。对昏迷患者每日静注０．３～０．５ｍｇ，醒后再改为口服。肥胖病：每次口服１～２ｍｇ，每日３次。先天性甲状腺功能低下的儿童，０～６个月２５～５０μｇ（８～１０μｇ／ｋｇ）；６～１２个月５０～７０μｇ（６～８μｇ／ｋｇ）；１～５周岁７５～１００μｇ（５～６μｇ／ｋｇ）；１２岁以上１５０～２００μｇ（２～３μｇ／ｋｇ）。
【注意事项】
过量可引起毒性反应，如心悸、多汗、激动、震颤、消瘦、体温升高、中枢兴奋失眠，重者可引起呕吐、腹泻、发热、心动过速且不规则、心绞痛、肌肉震动甚至痉挛、心衰等。一旦发生需立即停药１周，再从小剂量开始。糖尿病、冠心病患者忌用。
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/xy/jsyg/jzx/200701/56434.html,"您的位置：
中华康网
>>
甲状腺激素类药物
>> 促甲状腺素
促甲状腺素
www.cnkang.com
2007-1-23  中华康网
俗称:促甲状腺激素 ,促甲状腺素
药物简介
类  别：甲状腺用药
简  介：
【适应症】
1.用于ＴＳＨ试验，以区别原发性或继发性甲状腺功能减退症。 2.提高甲状腺癌转移病源吸放射性同位素碘，再给予治疗量碘。
【用量用法】
1.ＴＳＨ试验：肌注，每次１０μｇ，每日２次，共３日。注射前后测定甲状腺吸碘率或血浆蛋白结合碘。 2.提高甲状腺癌转移病源放射性同位素碘：肌注，每日１０μｇ，共７日。使转移病源的吸放射性同位素碘率提高后，再给以治疗量碘。
【注意事项】
1.本品可引起甲状腺功能亢进，尤其在重复注射后，心脏病人使用时要极度小心，因为即使发生轻度甲状腺素症（如充血性心衰或伴有心绞痛的冠心病），则病人不能耐受。 2.对于原发（肾上腺）或继发（垂体）肾上腺皮质功能不全的病人，也必须谨慎使用。这些病人在给予ＴＳＨ前和使用ＴＳＨ时，应接受替代性皮质类固醇治疗。 3.还有轻微的恶心、呕吐、头痛和荨麻疹。 4.重复注射可引起抗体形成，产生过敏反应。
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
